utc_timestamp,de_solar_generation_actual_mw,de_wind_offshore_generation_actual_mw,de_wind_onshore_generation_actual_mw,de_total_wind_generation_actual_mw,de_total_renewable_generation_actual_mw,solar_profile,wind_onshore_profile,wind_offshore_profile,plant_solar_generation_mw,plant_wind_onshore_generation_mw,plant_wind_offshore_generation_mw,plant_total_renewable_generation_mw,used_power_mw,curtailed_power_mw,electricity_used_mwh,useful_energy_mwh,hydrogen_produced_kg
2019-03-29 23:00:00,194.9,6583.01,64.0,6647.01,6841.91,0.11457629111431175,1.0,0.6321672076363148,2.7929841464808436,25.071551230681166,0.0,27.86453537716201,27.86453537716201,0.0,27.86453537716201,18.111947995155308,459.6941115521652
2019-03-30 00:00:00,222.6,6362.44,64.0,6426.44,6649.04,0.13086035095970136,1.0,0.6109858451610425,3.1899346896184495,25.071551230681166,0.0,28.261485920299616,28.261485920299616,0.0,28.261485920299616,18.369965848194752,466.24278802524753
2019-03-30 01:00:00,343.76,6343.33,64.0,6407.33,6751.09,0.20208694629787485,1.0,0.6091507096625501,4.926199231371241,25.071551230681166,0.0,29.99775046205241,29.99775046205241,0.0,29.99775046205241,19.498537800334066,494.88674620137226
2019-03-30 02:00:00,404.87,5989.84,64.0,6053.84,6458.71,0.23801181623115136,1.0,0.5752050242956191,5.801926584841967,25.071551230681166,0.0,30.87347781552313,30.0,0.8734778155231311,30.0,19.5,494.9238578680203
2019-03-30 03:00:00,371.14,6017.35,64.0,6081.35,6452.490000000001,0.21818288704035743,1.0,0.5778468127604818,5.318564064263214,25.071551230681166,0.0,30.39011529494438,30.0,0.3901152949443798,30.0,19.5,494.9238578680203
2019-03-30 04:00:00,318.98,6013.94,64.0,6077.94,6396.92,0.1875194732665119,1.0,0.5775193500681813,4.571093294225037,25.071551230681166,0.0,29.642644524906203,29.642644524906203,0.0,29.642644524906203,19.26771894118903,489.02839952256426
2019-03-30 05:00:00,282.07,6106.64,64.0,6170.64,6452.71,0.16582111049057935,1.0,0.5864213417327675,4.042160278080305,25.071551230681166,0.0,29.113711508761472,29.113711508761472,0.0,29.113711508761472,18.92391248069496,480.3023472257604
2019-03-30 06:00:00,282.51,6216.25,64.0,6280.25,6562.76,0.1660797742570765,1.0,0.5969472026427488,4.048465629668051,25.071551230681166,0.0,29.120016860349217,29.120016860349217,0.0,29.120016860349217,18.92801095922699,480.40636952352776
2019-03-30 07:00:00,222.57,6725.74,64.0,6789.74,7012.31,0.13084271479380383,1.0,0.645873585956556,3.1895047792829216,25.071551230681166,0.0,28.261056009964086,28.261056009964086,0.0,28.261056009964086,18.369686406476657,466.2356955958543
2019-03-30 08:00:00,85.41,6873.38,64.0,6937.38,7022.79,0.05021016431027894,1.0,0.6600514721416637,1.2239547252484806,25.071551230681166,0.0,26.295505955929645,26.295505955929645,0.0,26.295505955929645,17.09207887135427,433.8091084100069
