utc_timestamp,de_solar_generation_actual_mw,de_wind_offshore_generation_actual_mw,de_wind_onshore_generation_actual_mw,de_total_wind_generation_actual_mw,de_total_renewable_generation_actual_mw
2019-01-01 00:00:00,304.75,7731.58,64.0,7795.58,8100.33
2019-01-01 01:00:00,291.61,7563.41,64.0,7627.41,7919.0199999999995
2019-01-01 02:00:00,343.37,7379.04,64.0,7443.04,7786.41
2019-01-01 03:00:00,391.99,6995.7,64.0,7059.7,7451.69
2019-01-01 04:00:00,371.06,7301.97,64.0,7365.97,7737.030000000001
2019-01-01 05:00:00,411.74,7254.38,64.0,7318.38,7730.12
2019-01-01 06:00:00,442.81,7512.69,64.0,7576.69,8019.5
2019-01-01 07:00:00,364.43,7212.07,64.0,7276.07,7640.5
2019-01-01 08:00:00,397.54,7394.47,64.0,7458.47,7856.01
2019-01-01 09:00:00,422.05,7791.41,64.0,7855.41,8277.46
2019-01-01 10:00:00,451.23,7603.4,64.0,7667.4,8118.629999999999
2019-01-01 11:00:00,504.14,6985.01,64.0,7049.01,7553.150000000001
2019-01-01 12:00:00,488.71,7073.71,64.0,7137.71,7626.42
2019-01-01 13:00:00,418.71,6654.22,64.0,6718.22,7136.93
2019-01-01 14:00:00,429.94,6812.02,64.0,6876.02,7305.96
2019-01-01 15:00:00,457.73,7442.76,64.0,7506.76,7964.49
2019-01-01 16:00:00,571.81,7611.08,64.0,7675.08,8246.89
2019-01-01 17:00:00,635.0,7675.97,64.0,7739.97,8374.970000000001
2019-01-01 18:00:00,549.03,7616.78,64.0,7680.78,8229.81
2019-01-01 19:00:00,644.3,7421.37,64.0,7485.37,8129.67
2019-01-01 20:00:00,700.31,8074.51,64.0,8138.51,8838.82
2019-01-01 21:00:00,614.92,7667.61,64.0,7731.61,8346.529999999999
2019-01-01 22:00:00,594.57,7404.29,64.0,7468.29,8062.86
2019-01-01 23:00:00,518.24,7234.18,64.0,7298.18,7816.42
2019-01-02 00:00:00,550.46,6877.01,64.0,6941.01,7491.47
2019-01-02 01:00:00,510.35,6886.5,64.0,6950.5,7460.85
2019-01-02 02:00:00,513.38,6899.51,64.0,6963.51,7476.89
2019-01-02 03:00:00,470.89,7006.66,64.0,7070.66,7541.55
2019-01-02 04:00:00,466.82,7010.43,64.0,7074.43,7541.25
2019-01-02 05:00:00,430.9,6832.9,64.0,6896.9,7327.799999999999
2019-01-02 06:00:00,484.54,7039.08,64.0,7103.08,7587.62
2019-01-02 07:00:00,523.66,7232.9,64.0,7296.9,7820.5599999999995
2019-01-02 08:00:00,471.8,7456.28,64.0,7520.28,7992.08
2019-01-02 09:00:00,473.21,7557.65,64.0,7621.65,8094.86
2019-01-02 10:00:00,436.83,7601.67,64.0,7665.67,8102.5
2019-01-02 11:00:00,431.9,7599.22,64.0,7663.22,8095.12
2019-01-02 12:00:00,374.99,7402.12,64.0,7466.12,7841.11
2019-01-02 13:00:00,372.22,7888.62,64.0,7952.62,8324.84
2019-01-02 14:00:00,312.08,7437.51,64.0,7501.51,7813.59
2019-01-02 15:00:00,287.96,7968.22,64.0,8032.22,8320.18
2019-01-02 16:00:00,282.19,8225.35,64.0,8289.35,8571.54
2019-01-02 17:00:00,273.39,8811.03,64.0,8875.03,9148.42
2019-01-02 18:00:00,287.03,8009.54,64.0,8073.54,8360.57
2019-01-02 19:00:00,249.04,7857.92,64.0,7921.92,8170.96
2019-01-02 20:00:00,224.29,8383.94,64.0,8447.94,8672.230000000001
2019-01-02 21:00:00,185.35,7962.92,64.0,8026.92,8212.27
2019-01-02 22:00:00,148.15,7690.98,64.0,7754.98,7903.129999999999
2019-01-02 23:00:00,148.33,7668.45,64.0,7732.45,7880.78
2019-01-03 00:00:00,147.68,7743.07,64.0,7807.07,7954.75
2019-01-03 01:00:00,124.97,7791.13,64.0,7855.13,7980.1
2019-01-03 02:00:00,95.26,7587.71,64.0,7651.71,7746.97
2019-01-03 03:00:00,96.51,7310.86,64.0,7374.86,7471.37
2019-01-03 04:00:00,80.32,7374.18,64.0,7438.18,7518.5
2019-01-03 05:00:00,75.33,8049.09,64.0,8113.09,8188.42
2019-01-03 06:00:00,77.37,8464.44,64.0,8528.44,8605.810000000001
2019-01-03 07:00:00,87.98,8704.09,64.0,8768.09,8856.07
2019-01-03 08:00:00,101.66,8976.98,64.0,9040.98,9142.64
2019-01-03 09:00:00,113.31,8823.48,64.0,8887.48,9000.789999999999
2019-01-03 10:00:00,89.18,8519.98,64.0,8583.98,8673.16
2019-01-03 11:00:00,69.15,9455.17,64.0,9519.17,9588.32
2019-01-03 12:00:00,74.79,8588.43,64.0,8652.43,8727.220000000001
2019-01-03 13:00:00,94.86,8563.02,64.0,8627.02,8721.880000000001
2019-01-03 14:00:00,122.47,8535.57,64.0,8599.57,8722.039999999999
2019-01-03 15:00:00,113.49,9108.66,64.0,9172.66,9286.15
2019-01-03 16:00:00,135.25,8880.96,64.0,8944.96,9080.21
2019-01-03 17:00:00,148.28,9195.46,64.0,9259.46,9407.74
2019-01-03 18:00:00,170.35,8873.81,64.0,8937.81,9108.16
2019-01-03 19:00:00,121.48,8435.81,64.0,8499.81,8621.289999999999
2019-01-03 20:00:00,133.59,8227.5,64.0,8291.5,8425.09
2019-01-03 21:00:00,161.4,8185.42,64.0,8249.42,8410.82
2019-01-03 22:00:00,128.74,7956.55,64.0,8020.55,8149.29
2019-01-03 23:00:00,113.16,7592.83,64.0,7656.83,7769.99
2019-01-04 00:00:00,71.47,7728.86,64.0,7792.86,7864.33
2019-01-04 01:00:00,46.98,7819.64,64.0,7883.64,7930.62
2019-01-04 02:00:00,56.61,7803.96,64.0,7867.96,7924.57
2019-01-04 03:00:00,83.09,7273.43,64.0,7337.43,7420.52
2019-01-04 04:00:00,99.41,7996.29,64.0,8060.29,8159.7
2019-01-04 05:00:00,116.31,7931.66,64.0,7995.66,8111.97
2019-01-04 06:00:00,116.85,7826.41,64.0,7890.41,8007.26
2019-01-04 07:00:00,138.95,8140.99,64.0,8204.99,8343.94
2019-01-04 08:00:00,122.22,8194.24,64.0,8258.24,8380.46
2019-01-04 09:00:00,138.04,7660.17,64.0,7724.17,7862.21
2019-01-04 10:00:00,143.46,8378.01,64.0,8442.01,8585.47
2019-01-04 11:00:00,207.79,8136.97,64.0,8200.970000000001,8408.760000000002
2019-01-04 12:00:00,309.81,8361.7,64.0,8425.7,8735.51
2019-01-04 13:00:00,392.8,8590.57,64.0,8654.57,9047.369999999999
2019-01-04 14:00:00,400.81,8401.59,64.0,8465.59,8866.4
2019-01-04 15:00:00,390.29,7909.22,64.0,7973.22,8363.51
2019-01-04 16:00:00,402.12,8229.7,64.0,8293.7,8695.820000000002
2019-01-04 17:00:00,358.52,9167.15,64.0,9231.15,9589.67
2019-01-04 18:00:00,242.68,8878.04,64.0,8942.04,9184.720000000001
2019-01-04 19:00:00,248.91,8245.27,64.0,8309.27,8558.18
2019-01-04 20:00:00,254.76,8038.84,64.0,8102.84,8357.6
2019-01-04 21:00:00,243.15,7900.01,64.0,7964.01,8207.16
2019-01-04 22:00:00,225.19,7494.24,64.0,7558.24,7783.429999999999
2019-01-04 23:00:00,216.83,7760.75,64.0,7824.75,8041.58
2019-01-05 00:00:00,278.75,7780.71,64.0,7844.71,8123.46
2019-01-05 01:00:00,324.37,8081.11,64.0,8145.11,8469.48
2019-01-05 02:00:00,325.39,7585.19,64.0,7649.19,7974.58
2019-01-05 03:00:00,303.31,7347.43,64.0,7411.43,7714.740000000001
2019-01-05 04:00:00,324.18,7553.17,64.0,7617.17,7941.35
2019-01-05 05:00:00,357.16,7528.92,64.0,7592.92,7950.08
2019-01-05 06:00:00,396.28,7284.42,64.0,7348.42,7744.7
2019-01-05 07:00:00,412.43,7189.17,64.0,7253.17,7665.6
2019-01-05 08:00:00,448.74,8022.59,64.0,8086.59,8535.33
2019-01-05 09:00:00,514.49,8118.69,64.0,8182.69,8697.18
2019-01-05 10:00:00,517.8,8211.64,64.0,8275.64,8793.439999999999
2019-01-05 11:00:00,557.69,8354.6,64.0,8418.6,8976.29
2019-01-05 12:00:00,562.81,8200.72,64.0,8264.72,8827.529999999999
2019-01-05 13:00:00,538.09,8142.4,64.0,8206.4,8744.49
2019-01-05 14:00:00,514.34,8068.31,64.0,8132.31,8646.65
2019-01-05 15:00:00,459.93,8096.29,64.0,8160.29,8620.22
2019-01-05 16:00:00,468.1,7937.99,64.0,8001.99,8470.09
2019-01-05 17:00:00,487.22,7967.61,64.0,8031.61,8518.83
2019-01-05 18:00:00,530.51,8193.81,64.0,8257.81,8788.32
2019-01-05 19:00:00,503.62,8091.14,64.0,8155.14,8658.76
2019-01-05 20:00:00,521.59,7841.6,64.0,7905.6,8427.19
2019-01-05 21:00:00,475.59,7807.73,64.0,7871.73,8347.32
2019-01-05 22:00:00,437.92,7483.46,64.0,7547.46,7985.38
2019-01-05 23:00:00,438.78,6769.86,64.0,6833.86,7272.639999999999
2019-01-06 00:00:00,447.02,7590.23,64.0,7654.23,8101.25
2019-01-06 01:00:00,419.2,7057.18,64.0,7121.18,7540.38
2019-01-06 02:00:00,356.58,7064.65,64.0,7128.65,7485.23
2019-01-06 03:00:00,244.24,7831.7,64.0,7895.7,8139.94
2019-01-06 04:00:00,208.24,7541.38,64.0,7605.38,7813.62
2019-01-06 05:00:00,157.21,7359.97,64.0,7423.97,7581.18
2019-01-06 06:00:00,143.56,7779.68,64.0,7843.68,7987.240000000001
2019-01-06 07:00:00,148.96,7146.42,64.0,7210.42,7359.38
2019-01-06 08:00:00,130.08,7545.33,64.0,7609.33,7739.41
2019-01-06 09:00:00,132.47,7578.77,64.0,7642.77,7775.240000000001
2019-01-06 10:00:00,135.9,7821.38,64.0,7885.38,8021.28
2019-01-06 11:00:00,105.22,7268.57,64.0,7332.57,7437.79
2019-01-06 12:00:00,87.41,7699.65,64.0,7763.65,7851.0599999999995
2019-01-06 13:00:00,62.03,7637.33,64.0,7701.33,7763.36
2019-01-06 14:00:00,44.81,7613.01,64.0,7677.01,7721.820000000001
2019-01-06 15:00:00,43.33,7803.67,64.0,7867.67,7911.0
2019-01-06 16:00:00,65.93,7666.72,64.0,7730.72,7796.650000000001
2019-01-06 17:00:00,70.49,8127.09,64.0,8191.09,8261.58
2019-01-06 18:00:00,68.93,8142.06,64.0,8206.060000000001,8274.990000000002
2019-01-06 19:00:00,68.16,7937.54,64.0,8001.54,8069.7
2019-01-06 20:00:00,55.02,7810.03,64.0,7874.03,7929.05
2019-01-06 21:00:00,38.12,8009.11,64.0,8073.11,8111.23
2019-01-06 22:00:00,35.04,7402.3,64.0,7466.3,7501.34
2019-01-06 23:00:00,39.47,7377.78,64.0,7441.78,7481.25
2019-01-07 00:00:00,60.62,7488.66,64.0,7552.66,7613.28
2019-01-07 01:00:00,71.59,7194.34,64.0,7258.34,7329.93
2019-01-07 02:00:00,67.01,7554.58,64.0,7618.58,7685.59
2019-01-07 03:00:00,68.19,7430.69,64.0,7494.69,7562.879999999999
2019-01-07 04:00:00,76.2,7543.24,64.0,7607.24,7683.44
2019-01-07 05:00:00,85.05,7937.12,64.0,8001.12,8086.17
2019-01-07 06:00:00,96.62,8685.86,64.0,8749.86,8846.480000000001
2019-01-07 07:00:00,109.68,9742.71,64.0,9806.71,9916.39
2019-01-07 08:00:00,108.63,9461.03,64.0,9525.03,9633.66
2019-01-07 09:00:00,121.26,9117.31,64.0,9181.31,9302.57
2019-01-07 10:00:00,165.94,9515.77,64.0,9579.77,9745.710000000001
2019-01-07 11:00:00,214.25,9503.56,64.0,9567.56,9781.81
2019-01-07 12:00:00,245.91,9197.47,64.0,9261.47,9507.38
2019-01-07 13:00:00,298.44,9499.23,64.0,9563.23,9861.67
2019-01-07 14:00:00,396.57,9470.36,64.0,9534.36,9930.93
2019-01-07 15:00:00,490.44,9294.53,64.0,9358.53,9848.970000000001
2019-01-07 16:00:00,662.12,9592.44,64.0,9656.44,10318.560000000001
2019-01-07 17:00:00,775.85,9633.38,64.0,9697.38,10473.23
2019-01-07 18:00:00,932.17,9310.18,64.0,9374.18,10306.35
2019-01-07 19:00:00,1009.84,8980.25,64.0,9044.25,10054.09
2019-01-07 20:00:00,1032.58,8181.0,64.0,8245.0,9277.58
2019-01-07 21:00:00,1115.66,8031.95,64.0,8095.95,9211.61
2019-01-07 22:00:00,1122.05,8154.72,64.0,8218.720000000001,9340.77
2019-01-07 23:00:00,1115.56,7578.17,64.0,7642.17,8757.73
2019-01-08 00:00:00,1009.89,7648.25,64.0,7712.25,8722.14
2019-01-08 01:00:00,1081.62,7359.19,64.0,7423.19,8504.81
2019-01-08 02:00:00,1008.4,7541.24,64.0,7605.24,8613.64
2019-01-08 03:00:00,992.43,7579.31,64.0,7643.31,8635.74
2019-01-08 04:00:00,995.06,7808.19,64.0,7872.19,8867.25
2019-01-08 05:00:00,966.86,8209.3,64.0,8273.3,9240.16
2019-01-08 06:00:00,1006.89,8565.49,64.0,8629.49,9636.38
2019-01-08 07:00:00,1038.63,9891.62,64.0,9955.62,10994.25
2019-01-08 08:00:00,1037.68,9511.12,64.0,9575.12,10612.800000000001
2019-01-08 09:00:00,1022.45,9574.87,64.0,9638.87,10661.320000000002
2019-01-08 10:00:00,1036.12,9622.55,64.0,9686.55,10722.669999999998
2019-01-08 11:00:00,1157.56,9084.26,64.0,9148.26,10305.82
2019-01-08 12:00:00,1193.93,9285.64,64.0,9349.64,10543.57
2019-01-08 13:00:00,1203.8,9317.48,64.0,9381.48,10585.279999999999
2019-01-08 14:00:00,1154.56,9133.9,64.0,9197.9,10352.46
2019-01-08 15:00:00,1073.77,9382.13,64.0,9446.13,10519.9
2019-01-08 16:00:00,1105.46,9452.34,64.0,9516.34,10621.8
2019-01-08 17:00:00,1107.88,9470.48,64.0,9534.48,10642.36
2019-01-08 18:00:00,1068.51,9342.18,64.0,9406.18,10474.69
2019-01-08 19:00:00,975.76,9072.12,64.0,9136.12,10111.880000000001
2019-01-08 20:00:00,880.65,8410.57,64.0,8474.57,9355.22
2019-01-08 21:00:00,844.87,8105.38,64.0,8169.38,9014.25
2019-01-08 22:00:00,863.85,7893.57,64.0,7957.57,8821.42
2019-01-08 23:00:00,828.92,7670.04,64.0,7734.04,8562.96
2019-01-09 00:00:00,842.59,7976.33,64.0,8040.33,8882.92
2019-01-09 01:00:00,866.77,7515.16,64.0,7579.16,8445.93
2019-01-09 02:00:00,754.98,7599.53,64.0,7663.53,8418.51
2019-01-09 03:00:00,684.18,7591.58,64.0,7655.58,8339.76
2019-01-09 04:00:00,753.42,7490.97,64.0,7554.97,8308.39
2019-01-09 05:00:00,720.9,8410.15,64.0,8474.15,9195.05
2019-01-09 06:00:00,626.2,9570.67,64.0,9634.67,10260.87
2019-01-09 07:00:00,583.41,9593.1,64.0,9657.1,10240.51
2019-01-09 08:00:00,622.41,9592.33,64.0,9656.33,10278.74
2019-01-09 09:00:00,596.78,9834.16,64.0,9898.16,10494.94
2019-01-09 10:00:00,580.34,9471.12,64.0,9535.12,10115.460000000001
2019-01-09 11:00:00,539.71,9281.49,64.0,9345.49,9885.2
2019-01-09 12:00:00,558.72,9440.17,64.0,9504.17,10062.89
2019-01-09 13:00:00,536.41,9403.54,64.0,9467.54,10003.95
2019-01-09 14:00:00,608.54,8841.29,64.0,8905.29,9513.830000000002
2019-01-09 15:00:00,632.37,9510.18,64.0,9574.18,10206.550000000001
2019-01-09 16:00:00,671.33,9627.52,64.0,9691.52,10362.85
2019-01-09 17:00:00,704.88,10136.95,64.0,10200.95,10905.83
2019-01-09 18:00:00,652.69,9669.18,64.0,9733.18,10385.87
2019-01-09 19:00:00,593.14,8838.63,64.0,8902.63,9495.769999999999
2019-01-09 20:00:00,558.53,8646.69,64.0,8710.69,9269.220000000001
2019-01-09 21:00:00,566.41,8663.45,64.0,8727.45,9293.86
2019-01-09 22:00:00,531.13,8311.5,64.0,8375.5,8906.63
2019-01-09 23:00:00,577.73,7908.82,64.0,7972.82,8550.55
2019-01-10 00:00:00,534.97,7966.06,64.0,8030.06,8565.03
2019-01-10 01:00:00,460.94,8632.74,64.0,8696.74,9157.68
2019-01-10 02:00:00,322.94,8817.26,64.0,8881.26,9204.2
2019-01-10 03:00:00,265.7,7568.43,64.0,7632.43,7898.13
2019-01-10 04:00:00,174.12,7677.68,64.0,7741.68,7915.8
2019-01-10 05:00:00,149.55,8047.19,64.0,8111.19,8260.74
2019-01-10 06:00:00,112.6,9170.07,64.0,9234.07,9346.67
2019-01-10 07:00:00,109.33,10031.76,64.0,10095.76,10205.09
2019-01-10 08:00:00,83.91,10222.24,64.0,10286.24,10370.15
2019-01-10 09:00:00,69.11,10181.33,64.0,10245.33,10314.44
2019-01-10 10:00:00,71.28,9999.7,64.0,10063.7,10134.980000000001
2019-01-10 11:00:00,45.9,9437.51,64.0,9501.51,9547.41
2019-01-10 12:00:00,35.76,9771.66,64.0,9835.66,9871.42
2019-01-10 13:00:00,40.95,9551.07,64.0,9615.07,9656.02
2019-01-10 14:00:00,51.6,9644.87,64.0,9708.87,9760.470000000001
2019-01-10 15:00:00,39.1,9552.28,64.0,9616.28,9655.380000000001
2019-01-10 16:00:00,53.01,9605.46,64.0,9669.46,9722.47
2019-01-10 17:00:00,76.52,9665.18,64.0,9729.18,9805.7
2019-01-10 18:00:00,72.52,9548.18,64.0,9612.18,9684.7
2019-01-10 19:00:00,84.33,9393.63,64.0,9457.63,9541.96
2019-01-10 20:00:00,103.67,9336.94,64.0,9400.94,9504.61
2019-01-10 21:00:00,100.78,8655.59,64.0,8719.59,8820.37
2019-01-10 22:00:00,106.94,7715.52,64.0,7779.52,7886.46
2019-01-10 23:00:00,114.47,8280.25,64.0,8344.25,8458.72
2019-01-11 00:00:00,136.59,8444.52,64.0,8508.52,8645.11
2019-01-11 01:00:00,168.43,7974.81,64.0,8038.81,8207.24
2019-01-11 02:00:00,151.83,8240.29,64.0,8304.29,8456.12
2019-01-11 03:00:00,127.49,8117.55,64.0,8181.55,8309.04
2019-01-11 04:00:00,132.83,7795.43,64.0,7859.43,7992.26
2019-01-11 05:00:00,124.31,8327.36,64.0,8391.36,8515.67
2019-01-11 06:00:00,150.33,9470.24,64.0,9534.24,9684.57
2019-01-11 07:00:00,150.57,10203.88,64.0,10267.88,10418.449999999999
2019-01-11 08:00:00,158.43,10173.37,64.0,10237.37,10395.800000000001
2019-01-11 09:00:00,125.98,10167.64,64.0,10231.64,10357.619999999999
2019-01-11 10:00:00,109.41,9892.2,64.0,9956.2,10065.61
2019-01-11 11:00:00,140.0,9740.81,64.0,9804.81,9944.81
2019-01-11 12:00:00,178.2,9905.99,64.0,9969.99,10148.19
2019-01-11 13:00:00,238.47,9566.06,64.0,9630.06,9868.529999999999
2019-01-11 14:00:00,291.97,9472.33,64.0,9536.33,9828.3
2019-01-11 15:00:00,375.35,9486.41,64.0,9550.41,9925.76
2019-01-11 16:00:00,411.29,10005.85,64.0,10069.85,10481.140000000001
2019-01-11 17:00:00,428.86,10176.35,64.0,10240.35,10669.210000000001
2019-01-11 18:00:00,433.19,9486.78,64.0,9550.78,9983.970000000001
2019-01-11 19:00:00,446.22,9053.16,64.0,9117.16,9563.38
2019-01-11 20:00:00,502.67,8311.81,64.0,8375.81,8878.48
2019-01-11 21:00:00,457.48,7979.28,64.0,8043.28,8500.76
2019-01-11 22:00:00,467.29,8212.66,64.0,8276.66,8743.95
2019-01-11 23:00:00,452.69,7434.61,64.0,7498.61,7951.299999999999
2019-01-12 00:00:00,394.63,7782.04,64.0,7846.04,8240.67
2019-01-12 01:00:00,361.55,8132.02,64.0,8196.02,8557.57
2019-01-12 02:00:00,333.26,7796.4,64.0,7860.4,8193.66
2019-01-12 03:00:00,333.47,7913.05,64.0,7977.05,8310.52
2019-01-12 04:00:00,398.49,7214.77,64.0,7278.77,7677.26
2019-01-12 05:00:00,485.24,7374.05,64.0,7438.05,7923.29
2019-01-12 06:00:00,507.92,8140.23,64.0,8204.23,8712.15
2019-01-12 07:00:00,537.35,8211.7,64.0,8275.7,8813.050000000001
2019-01-12 08:00:00,617.68,7946.45,64.0,8010.45,8628.13
2019-01-12 09:00:00,757.86,8040.56,64.0,8104.56,8862.42
2019-01-12 10:00:00,839.1,8027.32,64.0,8091.32,8930.42
2019-01-12 11:00:00,933.77,8254.01,64.0,8318.01,9251.78
2019-01-12 12:00:00,885.1,8182.61,64.0,8246.61,9131.710000000001
2019-01-12 13:00:00,942.14,8050.12,64.0,8114.12,9056.26
2019-01-12 14:00:00,960.0,8347.02,64.0,8411.02,9371.02
2019-01-12 15:00:00,935.95,7921.13,64.0,7985.13,8921.08
2019-01-12 16:00:00,872.12,8347.74,64.0,8411.74,9283.86
2019-01-12 17:00:00,771.7,8425.13,64.0,8489.13,9260.83
2019-01-12 18:00:00,701.89,7657.61,64.0,7721.61,8423.5
2019-01-12 19:00:00,756.18,8407.48,64.0,8471.48,9227.66
2019-01-12 20:00:00,736.98,7896.85,64.0,7960.85,8697.83
2019-01-12 21:00:00,716.0,7715.58,64.0,7779.58,8495.58
2019-01-12 22:00:00,599.23,7102.2,64.0,7166.2,7765.43
2019-01-12 23:00:00,574.44,8237.91,64.0,8301.91,8876.35
2019-01-13 00:00:00,562.86,7239.69,64.0,7303.69,7866.549999999999
2019-01-13 01:00:00,573.09,7439.54,64.0,7503.54,8076.63
2019-01-13 02:00:00,558.01,7370.12,64.0,7434.12,7992.13
2019-01-13 03:00:00,639.57,7611.8,64.0,7675.8,8315.37
2019-01-13 04:00:00,640.16,6992.54,64.0,7056.54,7696.7
2019-01-13 05:00:00,745.35,7395.96,64.0,7459.96,8205.31
2019-01-13 06:00:00,896.34,7395.29,64.0,7459.29,8355.63
2019-01-13 07:00:00,1060.21,7091.5,64.0,7155.5,8215.71
2019-01-13 08:00:00,1035.58,7197.25,64.0,7261.25,8296.83
2019-01-13 09:00:00,1024.95,7526.51,64.0,7590.51,8615.460000000001
2019-01-13 10:00:00,1009.52,7428.89,64.0,7492.89,8502.41
2019-01-13 11:00:00,1084.25,7724.23,64.0,7788.23,8872.48
2019-01-13 12:00:00,1166.25,7798.37,64.0,7862.37,9028.619999999999
2019-01-13 13:00:00,1215.42,7417.35,64.0,7481.35,8696.77
2019-01-13 14:00:00,1261.93,7521.41,64.0,7585.41,8847.34
2019-01-13 15:00:00,1302.02,7954.14,64.0,8018.14,9320.16
2019-01-13 16:00:00,1320.07,7724.71,64.0,7788.71,9108.78
2019-01-13 17:00:00,1270.12,7120.94,64.0,7184.94,8455.06
2019-01-13 18:00:00,1252.69,7399.9,64.0,7463.9,8716.59
2019-01-13 19:00:00,1249.63,6966.57,64.0,7030.57,8280.2
2019-01-13 20:00:00,1140.55,7900.73,64.0,7964.73,9105.279999999999
2019-01-13 21:00:00,1104.55,7708.57,64.0,7772.57,8877.119999999999
2019-01-13 22:00:00,1112.22,7039.51,64.0,7103.51,8215.73
2019-01-13 23:00:00,1069.75,6975.74,64.0,7039.74,8109.49
2019-01-14 00:00:00,856.45,7359.06,64.0,7423.06,8279.51
2019-01-14 01:00:00,846.95,7459.34,64.0,7523.34,8370.29
2019-01-14 02:00:00,834.47,7317.01,64.0,7381.01,8215.48
2019-01-14 03:00:00,794.14,7507.33,64.0,7571.33,8365.47
2019-01-14 04:00:00,707.75,7229.66,64.0,7293.66,8001.41
2019-01-14 05:00:00,644.28,8142.39,64.0,8206.39,8850.67
2019-01-14 06:00:00,729.32,8963.88,64.0,9027.88,9757.199999999999
2019-01-14 07:00:00,723.68,9438.16,64.0,9502.16,10225.84
2019-01-14 08:00:00,659.42,9568.72,64.0,9632.72,10292.14
2019-01-14 09:00:00,645.67,9283.11,64.0,9347.11,9992.78
2019-01-14 10:00:00,580.74,9362.46,64.0,9426.46,10007.199999999999
2019-01-14 11:00:00,629.75,9450.09,64.0,9514.09,10143.84
2019-01-14 12:00:00,561.7,9378.18,64.0,9442.18,10003.880000000001
2019-01-14 13:00:00,545.47,9355.31,64.0,9419.31,9964.779999999999
2019-01-14 14:00:00,534.27,9103.0,64.0,9167.0,9701.27
2019-01-14 15:00:00,472.17,9147.97,64.0,9211.97,9684.14
2019-01-14 16:00:00,339.48,9460.41,64.0,9524.41,9863.89
2019-01-14 17:00:00,246.01,9090.43,64.0,9154.43,9400.44
2019-01-14 18:00:00,183.78,9084.63,64.0,9148.63,9332.41
2019-01-14 19:00:00,154.69,8930.74,64.0,8994.74,9149.43
2019-01-14 20:00:00,132.0,8218.81,64.0,8282.81,8414.81
2019-01-14 21:00:00,108.08,8098.9,64.0,8162.9,8270.98
2019-01-14 22:00:00,111.06,7552.59,64.0,7616.59,7727.650000000001
2019-01-14 23:00:00,132.86,7686.8,64.0,7750.8,7883.66
2019-01-15 00:00:00,161.19,7831.0,64.0,7895.0,8056.19
2019-01-15 01:00:00,249.49,7341.7,64.0,7405.7,7655.19
2019-01-15 02:00:00,280.55,7946.86,64.0,8010.86,8291.41
2019-01-15 03:00:00,326.81,7433.52,64.0,7497.52,7824.330000000001
2019-01-15 04:00:00,328.98,7453.92,64.0,7517.92,7846.9
2019-01-15 05:00:00,319.06,8165.83,64.0,8229.83,8548.89
2019-01-15 06:00:00,396.24,9077.44,64.0,9141.44,9537.68
2019-01-15 07:00:00,413.22,9628.71,64.0,9692.71,10105.929999999998
2019-01-15 08:00:00,462.12,9700.45,64.0,9764.45,10226.570000000002
2019-01-15 09:00:00,456.47,9702.3,64.0,9766.3,10222.769999999999
2019-01-15 10:00:00,422.94,9696.25,64.0,9760.25,10183.19
2019-01-15 11:00:00,481.03,9332.42,64.0,9396.42,9877.45
2019-01-15 12:00:00,503.84,8999.84,64.0,9063.84,9567.68
2019-01-15 13:00:00,493.01,8949.55,64.0,9013.55,9506.56
2019-01-15 14:00:00,474.71,8907.05,64.0,8971.05,9445.759999999998
2019-01-15 15:00:00,441.91,8920.24,64.0,8984.24,9426.15
2019-01-15 16:00:00,467.33,9403.51,64.0,9467.51,9934.84
2019-01-15 17:00:00,481.16,9234.02,64.0,9298.02,9779.18
2019-01-15 18:00:00,525.0,9558.0,64.0,9622.0,10147.0
2019-01-15 19:00:00,584.01,8998.38,64.0,9062.38,9646.39
2019-01-15 20:00:00,582.44,8244.52,64.0,8308.52,8890.960000000001
2019-01-15 21:00:00,568.47,8504.03,64.0,8568.03,9136.5
2019-01-15 22:00:00,650.2,8381.44,64.0,8445.44,9095.640000000001
2019-01-15 23:00:00,777.91,7839.29,64.0,7903.29,8681.2
2019-01-16 00:00:00,685.46,8703.57,64.0,8767.57,9453.029999999999
2019-01-16 01:00:00,682.16,9146.0,64.0,9210.0,9892.16
2019-01-16 02:00:00,619.49,8679.13,64.0,8743.13,9362.619999999999
2019-01-16 03:00:00,594.3,7613.69,64.0,7677.69,8271.99
2019-01-16 04:00:00,631.67,7762.85,64.0,7826.85,8458.52
2019-01-16 05:00:00,572.27,8413.21,64.0,8477.21,9049.48
2019-01-16 06:00:00,522.88,9714.45,64.0,9778.45,10301.33
2019-01-16 07:00:00,569.93,9519.94,64.0,9583.94,10153.87
2019-01-16 08:00:00,639.53,9600.01,64.0,9664.01,10303.54
2019-01-16 09:00:00,697.24,9600.95,64.0,9664.95,10362.19
2019-01-16 10:00:00,808.69,9664.5,64.0,9728.5,10537.19
2019-01-16 11:00:00,844.51,9280.29,64.0,9344.29,10188.800000000001
2019-01-16 12:00:00,774.92,9065.86,64.0,9129.86,9904.78
2019-01-16 13:00:00,703.62,8684.28,64.0,8748.28,9451.900000000001
2019-01-16 14:00:00,626.28,9015.75,64.0,9079.75,9706.03
2019-01-16 15:00:00,718.16,8986.79,64.0,9050.79,9768.95
2019-01-16 16:00:00,814.74,9183.48,64.0,9247.48,10062.22
2019-01-16 17:00:00,915.94,9299.91,64.0,9363.91,10279.85
